year,reclat,reclong,GeoLocation
2006,-72.78111,75.30528,"(-72.781110, 75.305280)"
2006,-72.781111,75.305278,"(-72.781111, 75.305278)"
2006,-72.78111,75.30528,"(-72.781110, 75.305280)"
2006,-72.77861,75.3175,"(-72.778610, 75.317500)"
2006,-72.778611,75.3175,"(-72.778611, 75.317500)"
2006,-72.77861,75.3175,"(-72.778610, 75.317500)"
2006,-72.77861,75.31778,"(-72.778610, 75.317780)"
2006,-72.778611,75.317778,"(-72.778611, 75.317778)"
2006,-72.77861,75.31778,"(-72.778610, 75.317780)"
2006,-72.77944,75.3125,"(-72.779440, 75.312500)"
2006,-72.77889,75.3275,"(-72.778890, 75.327500)"
2006,-72.78111,75.30611,"(-72.781110, 75.306110)"
2006,-72.77778,75.32139,"(-72.777780, 75.321390)"
2006,-72.77806,75.32167,"(-72.778060, 75.321670)"
2006,-72.77778,75.32139,"(-72.777780, 75.321390)"
2006,-72.77778,75.32139,"(-72.777780, 75.321390)"
2006,-72.9775,75.260833,"(-72.977500, 75.260833)"
2006,-72.78083,75.305,"(-72.780830, 75.305000)"
2006,-72.77917,75.32917,"(-72.779170, 75.329170)"
2006,-72.77833,75.31833,"(-72.778330, 75.318330)"
2006,-72.778056,75.335833,"(-72.778056, 75.335833)"
2006,-72.77806,75.31833,"(-72.778060, 75.318330)"
2006,-72.78139,75.31889,"(-72.781390, 75.318890)"
2006,-72.77889,75.33278,"(-72.778890, 75.332780)"
2006,-72.78028,75.32333,"(-72.780280, 75.323330)"
2006,-72.77917,75.32361,"(-72.779170, 75.323610)"
2006,-72.77917,75.32833,"(-72.779170, 75.328330)"
2006,-72.779444,75.312778,"(-72.779444, 75.312778)"
2006,-72.77944,75.31972,"(-72.779440, 75.319720)"
2006,-72.981389,75.263889,"(-72.981389, 75.263889)"
2006,-72.778333,75.323056,"(-72.778333, 75.323056)"
2006,-72.778611,75.332778,"(-72.778611, 75.332778)"
2006,-72.78,75.311944,"(-72.780000, 75.311944)"
2006,-72.78,75.311944,"(-72.780000, 75.311944)"
2006,-72.98,75.258889,"(-72.980000, 75.258889)"
2006,-72.78,75.31194,"(-72.780000, 75.311940)"
2006,-72.78,75.327222,"(-72.780000, 75.327222)"
2006,-72.77972,75.31194,"(-72.779720, 75.311940)"
2006,-72.78,75.31194,"(-72.780000, 75.311940)"
2006,-72.78,75.311944,"(-72.780000, 75.311944)"
2006,-72.78,75.31194,"(-72.780000, 75.311940)"
2006,-72.775,75.33611,"(-72.775000, 75.336110)"
2006,-72.775556,75.334167,"(-72.775556, 75.334167)"
2006,-72.979167,75.262778,"(-72.979167, 75.262778)"
2006,-72.77722,75.32972,"(-72.777220, 75.329720)"
2006,-72.78111,75.32833,"(-72.781110, 75.328330)"
2006,-72.780556,75.308056,"(-72.780556, 75.308056)"
2006,-72.77944,75.32944,"(-72.779440, 75.329440)"
2006,-72.77972,75.33083,"(-72.779720, 75.330830)"
2006,-72.77889,75.33194,"(-72.778890, 75.331940)"
2006,-72.780556,75.331389,"(-72.780556, 75.331389)"
2006,-72.77889,75.32083,"(-72.778890, 75.320830)"
2006,-72.780278,75.331389,"(-72.780278, 75.331389)"
2006,-72.77972,75.32778,"(-72.779720, 75.327780)"
2006,-72.778889,75.331389,"(-72.778889, 75.331389)"
2006,-72.78133,75.3204,"(-72.781330, 75.320400)"
2006,-72.78028,75.31028,"(-72.780280, 75.310280)"
2006,-72.78167,75.31833,"(-72.781670, 75.318330)"
2006,-72.78028,75.33,"(-72.780280, 75.330000)"
2006,-72.78093,75.313,"(-72.780930, 75.313000)"
2006,-72.77861,75.32583,"(-72.778610, 75.325830)"
2006,-72.78056,75.32306,"(-72.780560, 75.323060)"
2006,-72.980556,75.258333,"(-72.980556, 75.258333)"
2006,-72.7775,75.33083,"(-72.777500, 75.330830)"
2006,-72.780278,75.319167,"(-72.780278, 75.319167)"
2006,-72.7818,75.3187,"(-72.781800, 75.318700)"
2006,-72.78167,75.32889,"(-72.781670, 75.328890)"
2006,-72.78153,75.3171,"(-72.781530, 75.317100)"
2006,-72.78056,75.32972,"(-72.780560, 75.329720)"
2006,-72.77861,75.315,"(-72.778610, 75.315000)"
2006,-72.78028,75.31833,"(-72.780280, 75.318330)"
2006,-72.78167,75.31778,"(-72.781670, 75.317780)"
2006,-72.780833,75.319167,"(-72.780833, 75.319167)"
2006,-72.978611,75.255,"(-72.978611, 75.255000)"
2006,-72.777778,75.322778,"(-72.777778, 75.322778)"
2006,-72.77944,75.32389,"(-72.779440, 75.323890)"
2006,-72.780278,75.328333,"(-72.780278, 75.328333)"
2006,-72.78,75.3275,"(-72.780000, 75.327500)"
2006,-72.780278,75.323333,"(-72.780278, 75.323333)"
2006,-72.77889,75.31556,"(-72.778890, 75.315560)"
2006,-72.77917,75.305,"(-72.779170, 75.305000)"
2006,-72.77722,75.32972,"(-72.777220, 75.329720)"
2006,-72.78167,75.30056,"(-72.781670, 75.300560)"
2006,-72.78139,75.30167,"(-72.781390, 75.301670)"
2006,-72.78139,75.30194,"(-72.781390, 75.301940)"
2006,-72.77833,75.3175,"(-72.778330, 75.317500)"
2006,-72.78194,75.29944,"(-72.781940, 75.299440)"
2006,-72.78222,75.29944,"(-72.782220, 75.299440)"
2006,-72.78222,75.29944,"(-72.782220, 75.299440)"
2006,-72.978333,75.257222,"(-72.978333, 75.257222)"
2006,-72.77917,75.32167,"(-72.779170, 75.321670)"
2006,-72.78139,75.30333,"(-72.781390, 75.303330)"
2006,-72.780833,75.305278,"(-72.780833, 75.305278)"
2006,-72.780833,75.305278,"(-72.780833, 75.305278)"
2006,-72.78194,75.29944,"(-72.781940, 75.299440)"
2006,-72.977222,75.258611,"(-72.977222, 75.258611)"
2006,-72.77889,75.31833,"(-72.778890, 75.318330)"
2006,-72.77889,75.31889,"(-72.778890, 75.318890)"
2006,-72.77889,75.31889,"(-72.778890, 75.318890)"
2006,-72.77889,75.31889,"(-72.778890, 75.318890)"
2006,-72.77889,75.31861,"(-72.778890, 75.318610)"
2006,-72.78194,75.29944,"(-72.781940, 75.299440)"
2006,-72.781944,75.299444,"(-72.781944, 75.299444)"
2006,-72.78194,75.29944,"(-72.781940, 75.299440)"
2006,-72.781944,75.299444,"(-72.781944, 75.299444)"
2006,-72.78167,75.29944,"(-72.781670, 75.299440)"
2006,-72.78194,75.29944,"(-72.781940, 75.299440)"
2006,-72.77833,75.31806,"(-72.778330, 75.318060)"
2006,-72.77833,75.31778,"(-72.778330, 75.317780)"
2006,-72.77833,75.31806,"(-72.778330, 75.318060)"
2006,-72.778333,75.317778,"(-72.778333, 75.317778)"
2006,-72.778333,75.318056,"(-72.778333, 75.318056)"
2006,-72.77833,75.31806,"(-72.778330, 75.318060)"
2006,-72.77833,75.31806,"(-72.778330, 75.318060)"
2006,-72.77833,75.31806,"(-72.778330, 75.318060)"
2006,-72.977778,75.257778,"(-72.977778, 75.257778)"
2006,-72.77833,75.31806,"(-72.778330, 75.318060)"
2006,-72.77833,75.31806,"(-72.778330, 75.318060)"
2006,-72.77306,75.33556,"(-72.773060, 75.335560)"
2006,-72.77361,75.33556,"(-72.773610, 75.335560)"
2006,-72.77417,75.33611,"(-72.774170, 75.336110)"
2006,-72.774722,75.336667,"(-72.774722, 75.336667)"
2006,-72.775278,75.3375,"(-72.775278, 75.337500)"
2006,-72.77528,75.33806,"(-72.775280, 75.338060)"
2006,-72.77444,75.34111,"(-72.774440, 75.341110)"
2006,-72.77556,75.33611,"(-72.775560, 75.336110)"
2006,-72.976944,75.256944,"(-72.976944, 75.256944)"
2006,-72.77264,75.3422,"(-72.772640, 75.342200)"
2006,-72.77583,75.33972,"(-72.775830, 75.339720)"
2006,-72.77306,75.34222,"(-72.773060, 75.342220)"
2006,-72.77139,75.34111,"(-72.771390, 75.341110)"
2006,-72.77528,75.34194,"(-72.775280, 75.341940)"
2006,-72.977778,75.261667,"(-72.977778, 75.261667)"
2006,-72.775,75.339722,"(-72.775000, 75.339722)"
2006,-72.77917,75.31583,"(-72.779170, 75.315830)"
2006,-72.78028,75.33083,"(-72.780280, 75.330830)"
2006,-72.78,75.31917,"(-72.780000, 75.319170)"
2006,-72.78028,75.32722,"(-72.780280, 75.327220)"
2006,-72.78,75.323611,"(-72.780000, 75.323611)"
2006,-72.778889,75.326944,"(-72.778889, 75.326944)"
2006,-72.772222,75.336111,"(-72.772222, 75.336111)"
2006,-72.77472,75.32361,"(-72.774720, 75.323610)"
2006,-72.77417,75.31611,"(-72.774170, 75.316110)"
2006,-72.77667,75.32278,"(-72.776670, 75.322780)"
2006,-72.9775,75.255278,"(-72.977500, 75.255278)"
2006,-72.7735,75.3287,"(-72.773500, 75.328700)"
2006,-72.77611,75.32639,"(-72.776110, 75.326390)"
2006,-72.773333,75.34,"(-72.773333, 75.340000)"
2006,-72.77352,75.3438,"(-72.773520, 75.343800)"
2006,-72.77168,75.33,"(-72.771680, 75.330000)"
2006,-72.77333,75.32583,"(-72.773330, 75.325830)"
2006,-72.775278,75.318056,"(-72.775278, 75.318056)"
2006,-72.77278,75.32944,"(-72.772780, 75.329440)"
2006,-72.976389,75.267222,"(-72.976389, 75.267222)"
2006,-72.775,75.33528,"(-72.775000, 75.335280)"
2006,-72.775,75.335278,"(-72.775000, 75.335278)"
2006,-72.775,75.335278,"(-72.775000, 75.335278)"
2006,-72.775,75.335278,"(-72.775000, 75.335278)"
2006,-72.77194,75.34472,"(-72.771940, 75.344720)"
2006,-72.771944,75.344722,"(-72.771944, 75.344722)"
2006,-72.9775,75.265278,"(-72.977500, 75.265278)"
2006,-72.771944,75.344722,"(-72.771944, 75.344722)"
2006,-72.77194,75.34472,"(-72.771940, 75.344720)"
2006,-72.77306,75.33806,"(-72.773060, 75.338060)"
2006,-72.77306,75.33806,"(-72.773060, 75.338060)"
2006,-72.77306,75.33806,"(-72.773060, 75.338060)"
2006,-72.77306,75.33806,"(-72.773060, 75.338060)"
2006,-72.773056,75.338056,"(-72.773056, 75.338056)"
2006,-72.77299,75.3382,"(-72.772990, 75.338200)"
2006,-72.77306,75.33806,"(-72.773060, 75.338060)"
2006,-72.77306,75.33806,"(-72.773060, 75.338060)"
2006,-72.9775,75.265833,"(-72.977500, 75.265833)"
2006,-72.77306,75.33806,"(-72.773060, 75.338060)"
2006,-72.7725,75.34667,"(-72.772500, 75.346670)"
2006,-72.7725,75.34667,"(-72.772500, 75.346670)"
2006,-72.7725,75.346667,"(-72.772500, 75.346667)"
2006,-72.7725,75.34667,"(-72.772500, 75.346670)"
2006,-72.7725,75.346667,"(-72.772500, 75.346667)"
2006,-72.771111,75.338056,"(-72.771111, 75.338056)"
2006,-72.77111,75.33806,"(-72.771110, 75.338060)"
2006,-72.783056,75.300278,"(-72.783056, 75.300278)"
2006,-72.77917,75.31361,"(-72.779170, 75.313610)"
2006,-72.77917,75.32306,"(-72.779170, 75.323060)"
2006,-72.77611,75.32306,"(-72.776110, 75.323060)"
2006,-72.976944,75.2675,"(-72.976944, 75.267500)"
2006,-72.77611,75.32583,"(-72.776110, 75.325830)"
2006,-72.77639,75.30972,"(-72.776390, 75.309720)"
2006,-72.77833,75.32167,"(-72.778330, 75.321670)"
2006,-72.776111,75.334444,"(-72.776111, 75.334444)"
2006,-72.77611,75.33444,"(-72.776110, 75.334440)"
2006,-72.77611,75.33444,"(-72.776110, 75.334440)"
2006,-72.776111,75.334444,"(-72.776111, 75.334444)"
2006,-72.77611,75.33444,"(-72.776110, 75.334440)"
2006,-72.77806,75.32833,"(-72.778060, 75.328330)"
2006,-72.977778,75.265556,"(-72.977778, 75.265556)"
2006,-72.778056,75.320556,"(-72.778056, 75.320556)"
2006,-72.776389,75.322222,"(-72.776389, 75.322222)"
2006,-72.77778,75.30056,"(-72.777780, 75.300560)"
2006,-72.778889,75.324722,"(-72.778889, 75.324722)"
2006,-72.77611,75.32861,"(-72.776110, 75.328610)"
2006,-72.77667,75.32194,"(-72.776670, 75.321940)"
2006,-72.77944,75.31611,"(-72.779440, 75.316110)"
2006,-72.77972,75.31444,"(-72.779720, 75.314440)"
2006,-72.77611,75.32694,"(-72.776110, 75.326940)"
2006,-72.782222,75.311667,"(-72.782222, 75.311667)"
2006,-72.77667,75.31306,"(-72.776670, 75.313060)"
2006,-72.979722,75.263333,"(-72.979722, 75.263333)"
2006,-72.77722,75.30806,"(-72.777220, 75.308060)"
2006,-72.78111,75.32833,"(-72.781110, 75.328330)"
2006,-72.781667,75.323889,"(-72.781667, 75.323889)"
2006,-72.78083,75.31556,"(-72.780830, 75.315560)"
2006,-72.77861,75.31389,"(-72.778610, 75.313890)"
2006,-72.7825,75.325,"(-72.782500, 75.325000)"
2006,-72.979722,75.263611,"(-72.979722, 75.263611)"
2006,-72.78,75.32833,"(-72.780000, 75.328330)"
2006,-72.78,75.31972,"(-72.780000, 75.319720)"
2006,-72.78,75.31972,"(-72.780000, 75.319720)"
2006,-72.78,75.31972,"(-72.780000, 75.319720)"
2006,-72.7775,75.326667,"(-72.777500, 75.326667)"
2006,-72.77889,75.30972,"(-72.778890, 75.309720)"
2006,-72.77889,75.30972,"(-72.778890, 75.309720)"
2006,-72.778889,75.309722,"(-72.778889, 75.309722)"
2006,-72.77889,75.30972,"(-72.778890, 75.309720)"
2006,-72.78083,75.31,"(-72.780830, 75.310000)"
2006,-72.780833,75.31,"(-72.780833, 75.310000)"
2006,-72.78222,75.32167,"(-72.782220, 75.321670)"
2006,-72.78222,75.32167,"(-72.782220, 75.321670)"
2006,-72.782222,75.321667,"(-72.782222, 75.321667)"
2006,-72.978056,75.260278,"(-72.978056, 75.260278)"
2006,-72.783056,75.318333,"(-72.783056, 75.318333)"
2006,-72.78278,75.29889,"(-72.782780, 75.298890)"
2006,-72.78278,75.29889,"(-72.782780, 75.298890)"
2006,-72.78278,75.29889,"(-72.782780, 75.298890)"
2006,-72.78278,75.29889,"(-72.782780, 75.298890)"
2006,-72.782778,75.298889,"(-72.782778, 75.298889)"
2006,-72.78278,75.29889,"(-72.782780, 75.298890)"
2006,-72.78278,75.29889,"(-72.782780, 75.298890)"
2006,-72.9775,75.263056,"(-72.977500, 75.263056)"
2006,-72.78194,75.3147,"(-72.781940, 75.314700)"
2006,-72.78194,75.31472,"(-72.781940, 75.314720)"
2006,-72.78194,75.31472,"(-72.781940, 75.314720)"
2006,-72.781944,75.314722,"(-72.781944, 75.314722)"
2006,-72.78194,75.31472,"(-72.781940, 75.314720)"
2006,-72.78194,75.31472,"(-72.781940, 75.314720)"
2006,-72.7875,75.27722,"(-72.787500, 75.277220)"
2006,-72.7875,75.277222,"(-72.787500, 75.277222)"
2006,-72.78694,75.27278,"(-72.786940, 75.272780)"
2006,-72.78694,75.27278,"(-72.786940, 75.272780)"
2006,-72.786944,75.272778,"(-72.786944, 75.272778)"
2006,-72.78389,75.2725,"(-72.783890, 75.272500)"
2006,-72.7839,75.2718,"(-72.783900, 75.271800)"
2006,-72.78389,75.27167,"(-72.783890, 75.271670)"
2006,-72.78389,75.27167,"(-72.783890, 75.271670)"
2006,-72.78389,75.27167,"(-72.783890, 75.271670)"
2006,-72.78389,75.27167,"(-72.783890, 75.271670)"
2006,-72.783889,75.271667,"(-72.783889, 75.271667)"
2006,-72.976389,75.263889,"(-72.976389, 75.263889)"
2006,-72.77611,75.33194,"(-72.776110, 75.331940)"
2006,-72.779167,75.331389,"(-72.779167, 75.331389)"
2006,-72.778889,75.330556,"(-72.778889, 75.330556)"
2006,-72.77833,75.33028,"(-72.778330, 75.330280)"
2006,-72.781667,75.302778,"(-72.781667, 75.302778)"
2006,-72.78278,75.3244,"(-72.782780, 75.324400)"
2006,-72.781944,75.324167,"(-72.781944, 75.324167)"
2006,-72.78194,75.32306,"(-72.781940, 75.323060)"
2006,-72.781944,75.323056,"(-72.781944, 75.323056)"
2006,-72.781944,75.323056,"(-72.781944, 75.323056)"
2006,-72.781944,75.323056,"(-72.781944, 75.323056)"
2006,-72.77828,75.3186,"(-72.778280, 75.318600)"
2006,-72.979167,75.261667,"(-72.979167, 75.261667)"
2006,-72.778333,75.318611,"(-72.778333, 75.318611)"
2006,-72.77833,75.31861,"(-72.778330, 75.318610)"
2006,-72.77833,75.31861,"(-72.778330, 75.318610)"
2006,-72.778333,75.318611,"(-72.778333, 75.318611)"
2006,-72.77611,75.31389,"(-72.776110, 75.313890)"
2006,-72.978056,75.261944,"(-72.978056, 75.261944)"
2006,-72.77611,75.31389,"(-72.776110, 75.313890)"
2006,-72.776111,75.313889,"(-72.776111, 75.313889)"
2006,-72.78417,75.30861,"(-72.784170, 75.308610)"
2006,-72.783889,75.308611,"(-72.783889, 75.308611)"
2006,-72.783889,75.308611,"(-72.783889, 75.308611)"
2006,-72.784167,75.308611,"(-72.784167, 75.308611)"
2006,-72.979167,75.266944,"(-72.979167, 75.266944)"
2006,-72.78361,75.29833,"(-72.783610, 75.298330)"
2006,-72.783611,75.298333,"(-72.783611, 75.298333)"
2006,-72.779722,75.316111,"(-72.779722, 75.316111)"
2006,-72.77972,75.31611,"(-72.779720, 75.316110)"
2006,-72.77972,75.31611,"(-72.779720, 75.316110)"
2006,-72.779722,75.316111,"(-72.779722, 75.316111)"
2006,-72.77972,75.31611,"(-72.779720, 75.316110)"
2006,-72.77917,75.30722,"(-72.779170, 75.307220)"
2006,-72.994444,75.264444,"(-72.994444, 75.264444)"
2006,-72.77806,75.30528,"(-72.778060, 75.305280)"
2006,-72.779722,75.304722,"(-72.779722, 75.304722)"
2006,-72.78639,75.29333,"(-72.786390, 75.293330)"
2006,-72.786389,75.296667,"(-72.786389, 75.296667)"
2006,-72.786389,75.296667,"(-72.786389, 75.296667)"
2006,-72.785,75.294722,"(-72.785000, 75.294722)"
2006,-72.785,75.29472,"(-72.785000, 75.294720)"
2006,-72.994444,75.263611,"(-72.994444, 75.263611)"
2006,-72.780833,75.303611,"(-72.780833, 75.303611)"
2006,-72.78083,75.30361,"(-72.780830, 75.303610)"
2006,-72.78083,75.30361,"(-72.780830, 75.303610)"
2006,-72.78083,75.30361,"(-72.780830, 75.303610)"
2006,-72.778611,75.3025,"(-72.778611, 75.302500)"
2006,-72.978056,75.263056,"(-72.978056, 75.263056)"
2006,-72.778333,75.3025,"(-72.778333, 75.302500)"
2006,-72.778333,75.3025,"(-72.778333, 75.302500)"
2006,-72.778333,75.3025,"(-72.778333, 75.302500)"
2006,-72.783056,75.297222,"(-72.783056, 75.297222)"
2006,-72.9775,75.267222,"(-72.977500, 75.267222)"
2006,-72.783056,75.297222,"(-72.783056, 75.297222)"
2006,-72.78311,75.2972,"(-72.783110, 75.297200)"
2006,-72.783611,75.299444,"(-72.783611, 75.299444)"
2006,-72.978611,75.259167,"(-72.978611, 75.259167)"
2006,-72.785278,75.299722,"(-72.785278, 75.299722)"
2006,-72.78028,75.31556,"(-72.780280, 75.315560)"
2006,-72.78028,75.31556,"(-72.780280, 75.315560)"
2006,-72.78333,75.30583,"(-72.783330, 75.305830)"
2006,-72.78306,75.30583,"(-72.783060, 75.305830)"
2006,-72.77861,75.31833,"(-72.778610, 75.318330)"
2006,-72.778611,75.315278,"(-72.778611, 75.315278)"
2006,-72.779444,75.311667,"(-72.779444, 75.311667)"
2006,-72.77944,75.31167,"(-72.779440, 75.311670)"
2006,-72.779167,75.313056,"(-72.779167, 75.313056)"
2006,-72.77833,75.3225,"(-72.778330, 75.322500)"
2006,-72.978333,75.259444,"(-72.978333, 75.259444)"
2006,-72.78028,75.30861,"(-72.780280, 75.308610)"
2006,-72.78306,75.30583,"(-72.783060, 75.305830)"
2006,-72.77889,75.31361,"(-72.778890, 75.313610)"
2006,-72.77917,75.31389,"(-72.779170, 75.313890)"
2006,-72.77912,75.3138,"(-72.779120, 75.313800)"
2006,-72.779167,75.313333,"(-72.779167, 75.313333)"
2006,-72.78056,75.30611,"(-72.780560, 75.306110)"
2006,-72.782222,75.306667,"(-72.782222, 75.306667)"
2006,-72.7825,75.29889,"(-72.782500, 75.298890)"
2006,-72.984444,75.225,"(-72.984444, 75.225000)"
2006,-72.78,75.318056,"(-72.780000, 75.318056)"
2006,-72.78472,75.28917,"(-72.784720, 75.289170)"
2006,-72.78472,75.28917,"(-72.784720, 75.289170)"
2006,-72.78482,75.2891,"(-72.784820, 75.289100)"
2006,-72.784722,75.289167,"(-72.784722, 75.289167)"
2006,-72.784722,75.289167,"(-72.784722, 75.289167)"
2006,-72.78472,75.28917,"(-72.784720, 75.289170)"
2006,-72.789167,75.272222,"(-72.789167, 75.272222)"
2006,-72.78917,75.27222,"(-72.789170, 75.272220)"
2006,-72.78333,75.29528,"(-72.783330, 75.295280)"
2006,-72.945833,75.266667,"(-72.945833, 75.266667)"
2006,-72.783333,75.295278,"(-72.783333, 75.295278)"
2006,-72.783333,75.295278,"(-72.783333, 75.295278)"
2006,-72.78333,75.29528,"(-72.783330, 75.295280)"
2006,-72.78538,75.2844,"(-72.785380, 75.284400)"
2006,-72.77861,75.31667,"(-72.778610, 75.316670)"
2006,-72.78,75.31694,"(-72.780000, 75.316940)"
2006,-72.77722,75.31528,"(-72.777220, 75.315280)"
2006,-72.77833,75.31556,"(-72.778330, 75.315560)"
2006,-72.7775,75.31472,"(-72.777500, 75.314720)"
2006,-72.77806,75.31472,"(-72.778060, 75.314720)"
2006,-72.77722,75.31417,"(-72.777220, 75.314170)"
2006,-72.941667,75.291944,"(-72.941667, 75.291944)"
2006,-72.77778,75.31389,"(-72.777780, 75.313890)"
2006,-72.78139,75.31444,"(-72.781390, 75.314440)"
2006,-72.77944,75.31389,"(-72.779440, 75.313890)"
2006,-72.77528,75.33861,"(-72.775280, 75.338610)"
2006,-72.77528,75.33861,"(-72.775280, 75.338610)"
2006,-72.77528,75.33861,"(-72.775280, 75.338610)"
2006,-72.775278,75.338611,"(-72.775278, 75.338611)"
2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
2006,-72.825278,75.353611,"(-72.825278, 75.353611)"
2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
2006,-72.825278,75.353611,"(-72.825278, 75.353611)"
2006,-72.825278,75.353611,"(-72.825278, 75.353611)"
2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
2006,-72.77528,75.35361,"(-72.775280, 75.353610)"
2006,-72.964722,75.216389,"(-72.964722, 75.216389)"
2006,-72.825278,75.353611,"(-72.825278, 75.353611)"
2006,-72.825278,75.353611,"(-72.825278, 75.353611)"
2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
2006,-72.778056,75.337222,"(-72.778056, 75.337222)"
2006,-72.825278,75.353611,"(-72.825278, 75.353611)"
2006,-72.825278,75.353611,"(-72.825278, 75.353611)"
2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
2006,-72.77528,75.35361,"(-72.775280, 75.353610)"
2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
2006,-72.825278,75.353611,"(-72.825278, 75.353611)"
2006,-72.825278,75.353611,"(-72.825278, 75.353611)"
2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
2006,-72.82528,75.35361,"(-72.825280, 75.353610)"
2006,-72.778056,75.334722,"(-72.778056, 75.334722)"
2006,-72.825278,75.353611,"(-72.825278, 75.353611)"
2006,-72.825278,75.353611,"(-72.825278, 75.353611)"
2006,-72.82528,75.3536,"(-72.825280, 75.353600)"
2006,-72.77833,75.31972,"(-72.778330, 75.319720)"
2006,-72.77917,75.31667,"(-72.779170, 75.316670)"
2006,-72.77917,75.31667,"(-72.779170, 75.316670)"
2006,-72.777778,75.332222,"(-72.777778, 75.332222)"
2006,-72.77861,75.3178,"(-72.778610, 75.317800)"
2006,-72.77917,75.31667,"(-72.779170, 75.316670)"
2006,-72.779167,75.316389,"(-72.779167, 75.316389)"
2006,-72.779167,75.316667,"(-72.779167, 75.316667)"
2006,-72.783889,75.308889,"(-72.783889, 75.308889)"
2006,-72.780556,75.313611,"(-72.780556, 75.313611)"
2006,-72.777778,75.3325,"(-72.777778, 75.332500)"
2006,-72.77833,75.29972,"(-72.778330, 75.299720)"
2006,-72.780278,75.286667,"(-72.780278, 75.286667)"
2006,-72.781389,75.297222,"(-72.781389, 75.297222)"
2006,-72.777222,75.337778,"(-72.777222, 75.337778)"
2006,-72.782778,75.298333,"(-72.782778, 75.298333)"
2006,-72.77944,75.30889,"(-72.779440, 75.308890)"
2006,-72.7775,75.305556,"(-72.777500, 75.305556)"
2006,-72.78194,75.29889,"(-72.781940, 75.298890)"
2006,-72.777778,75.306111,"(-72.777778, 75.306111)"
2006,-72.779444,75.308611,"(-72.779444, 75.308611)"
2006,-72.777222,75.338889,"(-72.777222, 75.338889)"
2006,-72.77778,75.30528,"(-72.777780, 75.305280)"
2006,-72.78111,75.29944,"(-72.781110, 75.299440)"
2006,-72.78667,75.29167,"(-72.786670, 75.291670)"
2006,-72.78667,75.29167,"(-72.786670, 75.291670)"
2006,-72.78667,75.29167,"(-72.786670, 75.291670)"
2006,-72.77917,75.31333,"(-72.779170, 75.313330)"
2006,-72.77917,75.31333,"(-72.779170, 75.313330)"
2006,-72.77778,75.31028,"(-72.777780, 75.310280)"
2006,-72.778056,75.310278,"(-72.778056, 75.310278)"
2006,-72.78278,75.29667,"(-72.782780, 75.296670)"
2006,-72.782778,75.296667,"(-72.782778, 75.296667)"
